attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,time_in_role_ratio,time_with_manager_ratio,promotion_recency,role_stagnation,mobility_gap
0,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,0,92,3,2,Research Scientist,4,Married,18089,1,Y,Yes,12,4,80,1,6,2,2,6,0,0.6666665555555741,0.8333331944444675,1.0,4,2
0,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,0,71,3,1,Research Scientist,3,Divorced,22653,1,Y,No,20,3,80,1,1,2,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,0,34,3,2,Sales Executive,1,Single,7507,7,Y,No,20,4,80,0,18,2,4,14,8,0.49999996428571686,0.7142856632653098,0.1111111111111111,-1,7
0,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683,2,1,42,3,1,Research Scientist,4,Married,7660,1,Y,No,12,4,80,1,10,4,2,10,8,0.8999999100000091,0.7999999200000081,0.1111111111111111,1,1
1,Travel_Frequently,306,Sales,26,4,Life Sciences,1,684,1,0,100,3,2,Sales Executive,1,Married,5630,2,Y,No,14,4,80,2,5,4,3,1,0,0.9999990000010001,0.0,1.0,1,0
0,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,0,71,3,1,Laboratory Technician,4,Married,17759,1,Y,Yes,13,3,80,1,3,2,3,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,1,36,3,3,Manufacturing Director,3,Married,9606,1,Y,No,15,3,80,1,10,2,3,10,7,0.699999930000007,0.7999999200000081,0.125,0,3
0,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,0,62,3,2,Sales Executive,3,Married,3487,1,Y,No,14,1,80,1,6,5,2,6,1,0.0,0.33333327777778704,0.5,-1,6
0,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,1,82,1,2,Research Scientist,4,Single,19368,1,Y,No,13,2,80,0,17,3,3,17,11,0.6470587854671302,0.47058820761245834,0.08333333333333333,0,6
0,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,1,30,3,2,Healthcare Representative,4,Divorced,5335,3,Y,No,23,3,80,1,15,2,1,13,4,0.8461537810650938,0.5384614970414233,0.2,7,2
0,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,1,88,3,3,Human Resources,2,Married,6729,2,Y,No,15,3,80,1,16,1,4,9,7,0.7777776913580343,0.11111109876543349,0.125,0,2
0,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,1,48,2,2,Manufacturing Director,2,Divorced,13934,2,Y,Yes,11,3,80,1,13,2,3,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,1,54,2,1,Research Scientist,4,Single,15174,0,Y,No,13,4,80,0,5,0,3,4,1,0.49999987500003124,0.24999993750001562,0.5,1,2
1,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,1,32,3,1,Research Scientist,3,Single,26999,1,Y,Yes,11,4,80,0,1,5,3,1,1,0.0,0.9999990000010001,0.5,-1,1
1,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,1,70,3,1,Research Scientist,1,Single,3164,1,Y,Yes,11,1,80,0,10,3,3,10,9,0.7999999200000081,0.699999930000007,0.1,-1,2
0,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,1,41,2,1,Laboratory Technician,3,Married,16900,1,Y,No,18,3,80,2,1,3,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,1,58,4,1,Research Scientist,1,Married,8544,2,Y,No,16,1,80,1,5,3,4,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,1,57,4,2,Sales Executive,2,Married,15678,0,Y,No,22,3,80,1,4,4,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,0,46,2,2,Sales Executive,4,Single,7791,0,Y,No,20,1,80,0,8,2,3,7,0,0.9999998571428775,0.7142856122449125,1.0,7,0
0,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2,1,76,1,1,Research Scientist,4,Divorced,18959,1,Y,No,18,4,80,1,10,5,3,10,2,0.699999930000007,0.7999999200000081,0.3333333333333333,5,3
0,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,1,56,4,2,Sales Executive,2,Married,18597,3,Y,No,12,4,80,0,12,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,0,71,4,2,Sales Executive,4,Divorced,16673,1,Y,Yes,20,2,80,2,6,3,3,6,0,0.8333331944444675,0.6666665555555741,1.0,5,1
0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,1,80,4,1,Research Scientist,4,Single,15232,3,Y,No,17,1,80,0,4,2,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,1,74,4,1,Laboratory Technician,3,Married,3297,1,Y,Yes,11,3,80,3,20,3,3,20,3,0.399999980000001,0.399999980000001,0.25,5,12
0,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,0,46,2,3,Healthcare Representative,2,Single,17654,1,Y,No,14,2,80,0,9,3,4,8,7,0.8749998906250137,0.8749998906250137,0.125,0,1
1,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720,1,0,65,3,2,Sales Executive,3,Single,24785,9,Y,No,14,1,80,0,4,3,3,2,2,0.99999950000025,0.0,0.3333333333333333,0,0
0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,0,80,2,2,Healthcare Representative,3,Single,20978,1,Y,No,11,1,80,0,20,4,3,20,11,0.34999998250000086,0.4999999750000012,0.08333333333333333,-4,13
0,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,1,55,3,2,Sales Executive,4,Single,21703,1,Y,No,12,4,80,0,10,2,2,10,0,0.699999930000007,0.7999999200000081,1.0,7,3
1,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,1,50,3,2,Sales Executive,3,Married,23452,3,Y,Yes,14,1,80,1,18,4,3,4,1,0.7499998125000469,0.7499998125000469,0.5,2,1
0,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,0,33,4,2,Healthcare Representative,4,Single,19383,0,Y,No,13,3,80,0,10,4,2,9,1,0.7777776913580343,0.8888887901234679,0.5,6,2
0,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,0,68,3,3,Manufacturing Director,1,Married,6009,1,Y,No,11,4,80,0,9,3,3,9,0,0.7777776913580343,0.7777776913580343,1.0,7,2
0,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,0,39,3,3,Research Director,4,Single,19373,3,Y,No,15,4,80,0,10,6,3,7,7,0.9999998571428775,0.9999998571428775,0.125,0,0
0,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,1,42,3,2,Sales Executive,1,Single,11825,2,Y,No,12,4,80,0,20,2,3,7,1,0.9999998571428775,0.9999998571428775,0.5,6,0
0,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,1,48,2,3,Sales Executive,1,Married,23772,5,Y,Yes,21,3,80,1,20,2,3,18,1,0.7222221820987677,0.6666666296296316,0.5,12,5
0,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,1,59,4,4,Research Director,3,Married,13514,3,Y,No,19,3,80,0,32,3,3,5,1,0.199999960000008,0.599999880000024,0.5,0,4
0,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,1,73,2,5,Manager,4,Divorced,8861,3,Y,No,15,2,80,3,23,2,2,21,12,0.28571427210884415,0.28571427210884415,0.07692307692307693,-6,15
0,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1,1,84,3,2,Sales Executive,1,Single,11924,8,Y,No,14,4,80,0,10,1,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,1,32,3,3,Manufacturing Director,1,Divorced,4809,1,Y,No,21,3,80,2,9,4,2,9,1,0.7777776913580343,0.7777776913580343,0.5,6,2
0,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,1,59,2,5,Manager,3,Married,19562,1,Y,No,12,2,80,1,22,3,3,22,2,0.3181818037190089,0.4545454338842984,0.3333333333333333,5,15
0,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,1,54,3,1,Sales Representative,2,Married,9983,7,Y,No,15,4,80,1,4,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
1,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,0,67,1,1,Research Scientist,2,Single,3872,7,Y,Yes,13,4,80,0,10,4,3,7,3,0.9999998571428775,0.9999998571428775,0.25,4,0
0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,0,63,4,3,Research Director,1,Married,20335,9,Y,No,14,1,80,1,10,2,3,8,0,0.8749998906250137,0.6249999218750099,1.0,7,1
0,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,0,81,3,3,Manufacturing Director,3,Single,15397,4,Y,Yes,14,4,80,0,10,4,4,1,0,0.0,0.0,1.0,0,1
0,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,1,49,1,1,Laboratory Technician,3,Single,2104,2,Y,No,14,3,80,0,9,5,3,5,1,0.399999920000016,0.799999840000032,0.5,1,3
0,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,0,49,3,4,Sales Executive,3,Divorced,10225,9,Y,Yes,12,4,80,2,28,2,2,22,11,0.09090908677685969,0.590909064049588,0.08333333333333333,-9,20
0,Travel_Rarely,501,Sales,27,5,Marketing,1,747,3,1,99,3,2,Sales Executive,4,Divorced,25275,7,Y,No,23,4,80,1,10,2,2,8,7,0.8749998906250137,0.8749998906250137,0.125,0,1
0,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3,1,99,3,1,Sales Representative,3,Single,2755,1,Y,No,11,3,80,0,1,6,3,1,0,0.0,0.0,1.0,0,1
1,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,1,57,4,1,Research Scientist,3,Divorced,20366,6,Y,Yes,12,4,80,0,7,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4,1,47,2,2,Sales Executive,4,Married,23683,3,Y,No,18,3,80,1,7,5,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,0,96,3,2,Healthcare Representative,3,Single,7360,3,Y,No,11,4,80,0,10,2,3,5,4,0.199999960000008,0.599999880000024,0.2,-3,4
0,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2,1,37,3,1,Laboratory Technician,1,Married,4344,1,Y,No,14,4,80,1,5,2,4,4,0,0.7499998125000469,0.49999987500003124,1.0,3,1
0,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,0,44,4,2,Human Resources,2,Married,18767,9,Y,No,15,3,80,1,12,3,1,8,3,0.3749999531250059,0.7499999062500118,0.25,0,5
0,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,1,81,3,4,Healthcare Representative,4,Married,20420,7,Y,No,11,3,80,0,30,1,2,10,1,0.699999930000007,0.09999999000000101,0.5,6,3
0,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,0,86,2,1,Research Scientist,4,Single,22929,0,Y,Yes,20,4,80,0,5,2,2,4,2,0.49999987500003124,0.7499998125000469,0.3333333333333333,0,2
0,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,0,55,2,2,Healthcare Representative,1,Single,23398,8,Y,No,19,1,80,0,9,2,1,7,0,0.857142734693895,0.9999998571428775,1.0,6,1
0,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,1,83,3,1,Sales Representative,2,Divorced,17967,1,Y,No,14,4,80,2,2,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,1,86,3,2,Laboratory Technician,4,Single,10919,2,Y,No,17,4,80,0,19,4,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,0,61,3,2,Healthcare Representative,1,Divorced,4761,2,Y,No,11,1,80,1,16,2,4,1,0,0.0,0.0,1.0,0,1
0,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,1,80,3,2,Laboratory Technician,4,Married,21146,1,Y,No,15,4,80,2,10,2,3,10,4,0.7999999200000081,0.699999930000007,0.2,4,2
0,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,1,92,3,1,Research Scientist,3,Married,20471,6,Y,Yes,13,2,80,1,6,0,1,1,0,0.0,0.9999990000010001,1.0,0,1
0,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,0,32,3,2,Manufacturing Director,1,Divorced,4187,3,Y,No,14,3,80,1,7,3,3,0,0,0.0,0.0,1.0,0,0
0,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,1,31,2,4,Manager,1,Married,10084,1,Y,No,11,1,80,0,34,3,4,34,1,0.17647058304498286,0.47058822145328766,0.5,5,28
1,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,1,63,3,1,Research Scientist,4,Single,5207,1,Y,Yes,13,3,80,0,10,2,2,10,7,0.8999999100000091,0.7999999200000081,0.125,2,1
0,Travel_Rarely,883,Sales,26,1,Medical,1,781,3,0,32,3,2,Sales Executive,4,Single,22807,1,Y,No,23,2,80,0,6,5,2,6,1,0.8333331944444675,0.6666665555555741,0.5,4,1
0,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,1,46,1,2,Sales Representative,3,Single,12388,0,Y,No,13,1,80,0,9,3,3,8,3,0.8749998906250137,0.12499998437500197,0.25,4,1
0,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,1,79,4,1,Research Scientist,3,Single,19630,1,Y,No,18,4,80,0,2,3,3,2,0,0.99999950000025,0.99999950000025,1.0,2,0
1,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,0,77,4,2,Sales Executive,3,Single,10339,4,Y,Yes,12,4,80,0,8,2,3,5,1,0.799999840000032,0.599999880000024,0.5,3,1
0,Travel_Rarely,304,Sales,2,3,Other,1,786,4,1,60,3,2,Sales Executive,4,Single,18686,1,Y,No,22,3,80,0,6,5,3,6,1,0.8333331944444675,0.6666665555555741,0.5,4,1
1,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,1,78,3,5,Manager,1,Married,21199,5,Y,Yes,13,4,80,1,24,2,3,5,1,0.399999920000016,0.799999840000032,0.5,1,3
0,Non-Travel,1434,Sales,8,4,Life Sciences,1,789,1,1,76,2,3,Sales Executive,1,Single,14229,1,Y,No,15,2,80,0,10,1,3,10,0,0.699999930000007,0.8999999100000091,1.0,7,3
0,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,1,41,3,1,Research Scientist,4,Married,26589,0,Y,No,18,1,80,1,5,3,3,4,1,0.7499998125000469,0.49999987500003124,0.5,2,1
0,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,0,71,1,1,Laboratory Technician,4,Divorced,5288,3,Y,No,14,1,80,1,5,2,3,2,2,0.99999950000025,0.0,0.3333333333333333,0,0
0,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2,0,66,3,2,Healthcare Representative,3,Married,25549,4,Y,No,12,1,80,1,11,3,2,8,1,0.8749998906250137,0.12499998437500197,0.5,6,1
1,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,1,38,2,2,Sales Executive,1,Single,3064,6,Y,No,17,3,80,0,6,2,2,4,1,0.7499998125000469,0.49999987500003124,0.5,2,1
0,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797,2,0,72,4,1,Research Scientist,4,Single,13551,2,Y,No,16,3,80,0,10,2,3,4,1,0.49999987500003124,0.7499998125000469,0.5,1,2
0,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,0,95,3,2,Manufacturing Director,1,Divorced,22670,9,Y,Yes,11,2,80,2,9,4,3,5,1,0.599999880000024,0.799999840000032,0.5,2,2
0,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,1,84,3,2,Sales Executive,4,Married,24008,0,Y,No,19,2,80,1,5,3,3,4,1,0.49999987500003124,0.24999993750001562,0.5,1,2
0,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,0,82,3,1,Research Scientist,1,Divorced,19905,0,Y,Yes,13,2,80,2,6,3,2,5,4,0.599999880000024,0.599999880000024,0.2,-1,2
0,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,0,75,4,2,Manufacturing Director,1,Single,26085,6,Y,Yes,12,4,80,0,17,2,3,15,4,0.46666663555555765,0.7999999466666703,0.2,3,8
0,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3,0,86,2,1,Research Scientist,1,Single,7530,1,Y,No,11,3,80,0,6,3,3,6,1,0.8333331944444675,0.49999991666668053,0.5,4,1
0,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,0,72,3,1,Sales Representative,4,Married,20317,1,Y,No,16,2,80,1,3,1,2,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806,4,1,38,1,1,Laboratory Technician,3,Married,24375,3,Y,No,21,3,80,2,7,2,3,2,0,0.99999950000025,0.99999950000025,1.0,2,0
0,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,0,38,4,2,Healthcare Representative,2,Married,9931,1,Y,No,24,4,80,1,8,2,3,8,3,0.8749998906250137,0.8749998906250137,0.25,4,1
0,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3,0,93,3,2,Sales Executive,1,Married,13305,5,Y,No,17,2,80,1,6,1,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,809,2,1,66,3,5,Manager,4,Divorced,16225,1,Y,No,13,2,80,1,24,4,2,24,14,0.2916666545138894,0.37499998437500065,0.06666666666666667,-7,17
1,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,1,63,4,1,Laboratory Technician,1,Married,3445,1,Y,Yes,21,3,80,2,1,2,3,0,0,0.0,0.0,1.0,0,0
0,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3,1,60,2,1,Laboratory Technician,2,Divorced,26551,1,Y,No,11,3,80,3,1,4,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,0,82,3,2,Laboratory Technician,3,Married,21821,8,Y,No,20,2,80,1,9,3,3,5,1,0.399999920000016,0.799999840000032,0.5,1,3
0,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,1,64,3,4,Research Director,3,Married,6881,5,Y,No,16,4,80,0,30,3,3,4,0,0.7499998125000469,0.7499998125000469,1.0,3,1
1,Travel_Rarely,805,Research & Development,1,2,Life Sciences,1,816,2,0,36,2,1,Laboratory Technician,1,Married,6689,1,Y,Yes,11,4,80,1,1,1,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,1,49,3,3,Research Director,3,Married,25995,0,Y,No,11,4,80,0,14,3,4,13,3,0.6923076390532585,0.5384614970414233,0.25,6,4
1,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,0,69,3,2,Sales Executive,1,Single,26507,5,Y,No,15,3,80,0,6,3,3,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3,0,33,3,4,Manager,4,Married,12982,1,Y,Yes,11,3,80,1,26,3,2,26,3,0.5384615177514801,0.0,0.25,11,12
0,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,0,35,3,2,Manufacturing Director,2,Married,23361,0,Y,No,15,1,80,1,10,2,3,9,0,0.7777776913580343,0.5555554938271674,1.0,7,2
0,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,824,3,1,81,4,1,Research Scientist,3,Married,23779,1,Y,No,24,3,80,1,10,3,3,10,0,0.699999930000007,0.699999930000007,1.0,7,3
1,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,825,4,1,31,3,5,Research Director,2,Single,25761,7,Y,Yes,12,4,80,0,40,2,3,31,13,0.4838709521331951,0.2580645078043707,0.07142857142857142,2,16
0,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4,0,40,4,1,Research Scientist,3,Single,13301,3,Y,No,13,3,80,0,7,0,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,0,43,2,2,Manufacturing Director,4,Married,4051,9,Y,Yes,13,4,80,1,8,4,3,4,0,0.7499998125000469,0.49999987500003124,1.0,3,1
1,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3,1,46,3,1,Research Scientist,3,Single,16374,6,Y,No,17,4,80,0,5,3,2,2,2,0.99999950000025,0.499999750000125,0.3333333333333333,0,0
0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3,1,36,3,1,Human Resources,2,Married,25527,4,Y,No,13,2,80,1,8,2,3,5,0,0.399999920000016,0.799999840000032,1.0,2,3
0,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,0,98,2,2,Manufacturing Director,3,Married,19124,1,Y,No,12,3,80,1,14,3,3,14,6,0.9285713622449028,0.5714285306122479,0.14285714285714285,7,1
0,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,1,51,2,2,Laboratory Technician,3,Single,11983,6,Y,No,14,4,80,0,10,6,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,946,Research & Development,2,3,Medical,1,833,3,0,52,2,2,Manufacturing Director,4,Single,20234,5,Y,Yes,24,2,80,0,12,4,2,0,0,0.0,0.0,1.0,0,0
0,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,0,95,2,1,Research Scientist,3,Single,6153,1,Y,No,14,4,80,0,1,3,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2,1,98,3,2,Manufacturing Director,2,Married,11806,1,Y,No,13,4,80,1,10,3,2,9,7,0.8888887901234679,0.8888887901234679,0.125,1,1
0,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,1,45,2,2,Healthcare Representative,1,Divorced,4284,2,Y,No,15,3,80,1,13,3,2,4,1,0.7499998125000469,0.49999987500003124,0.5,2,1
0,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,838,3,0,100,2,1,Research Scientist,4,Single,8306,1,Y,No,16,3,80,0,6,3,3,5,1,0.399999920000016,0.599999880000024,0.5,1,3
1,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,0,43,3,3,Sales Executive,4,Married,5860,1,Y,No,18,1,80,2,9,3,4,9,7,0.8888887901234679,0.7777776913580343,0.125,1,1
1,Travel_Rarely,436,Sales,2,1,Medical,1,842,3,1,37,3,2,Sales Executive,4,Single,21519,4,Y,No,16,3,80,0,12,3,2,9,7,0.7777776913580343,0.33333329629630043,0.125,0,2
0,Travel_Rarely,589,Research & Development,14,2,Life Sciences,1,843,2,1,94,3,4,Research Director,1,Married,5200,6,Y,No,24,3,80,1,22,3,3,4,1,0.24999993750001562,0.0,0.5,0,3
0,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,1,42,2,3,Research Director,4,Divorced,8842,1,Y,Yes,16,2,80,1,9,3,3,9,0,0.8888887901234679,0.8888887901234679,1.0,8,1
0,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3,1,59,3,3,Manufacturing Director,3,Single,18869,3,Y,No,21,2,80,0,17,3,4,8,1,0.6249999218750099,0.7499999062500118,0.5,4,3
0,Travel_Rarely,760,Sales,2,4,Marketing,1,846,2,0,81,3,2,Sales Executive,2,Married,3698,1,Y,Yes,20,1,80,0,8,2,3,8,7,0.8749998906250137,0.6249999218750099,0.125,0,1
0,Travel_Rarely,829,Human Resources,3,2,Human Resources,1,847,3,1,88,3,1,Human Resources,4,Married,2243,0,Y,No,19,3,80,1,4,1,1,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
1,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3,0,88,2,1,Research Scientist,3,Married,20898,1,Y,Yes,14,1,80,1,8,2,3,8,1,0.8749998906250137,0.8749998906250137,0.5,6,1
0,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,1,50,3,1,Research Scientist,4,Married,16571,1,Y,No,11,3,80,3,0,6,2,0,0,0.0,0.0,1.0,0,0
0,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,0,66,3,4,Manager,3,Married,5594,2,Y,No,14,3,80,1,29,2,2,20,4,0.29999998500000075,0.8499999575000021,0.2,2,14
0,Travel_Rarely,625,Research & Development,4,3,Medical,1,852,4,1,50,3,2,Healthcare Representative,2,Single,5197,9,Y,No,12,4,80,0,10,2,2,5,2,0.399999920000016,0.599999880000024,0.3333333333333333,0,3
0,Travel_Rarely,180,Research & Development,2,1,Medical,1,854,1,1,65,4,1,Research Scientist,1,Single,21632,7,Y,No,13,3,80,0,6,3,2,4,0,0.7499998125000469,0.24999993750001562,1.0,3,1
0,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,1,48,4,2,Sales Executive,1,Divorced,21816,1,Y,No,22,1,80,1,9,5,3,9,0,0.8888887901234679,0.8888887901234679,1.0,8,1
0,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3,0,53,2,1,Research Scientist,1,Single,17852,1,Y,No,11,4,80,0,6,3,2,6,1,0.8333331944444675,0.16666663888889352,0.5,4,1
0,Travel_Rarely,928,Sales,1,2,Life Sciences,1,857,2,1,56,3,2,Sales Executive,4,Married,2823,1,Y,Yes,14,4,80,1,18,1,2,18,4,0.7777777345679036,0.6111110771604957,0.2,10,4
0,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,1,73,3,2,Sales Executive,4,Divorced,9250,2,Y,No,11,3,80,1,8,3,2,5,0,0.399999920000016,0.599999880000024,1.0,2,3
0,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,861,2,1,75,2,1,Research Scientist,4,Divorced,2373,9,Y,No,12,2,80,1,10,3,2,5,0,0.799999840000032,0.599999880000024,1.0,4,1
0,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,0,78,2,3,Sales Executive,4,Married,20715,7,Y,Yes,18,4,80,1,35,3,3,5,0,0.399999920000016,0.799999840000032,1.0,2,3
0,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4,1,74,3,3,Sales Executive,1,Divorced,19239,4,Y,Yes,12,3,80,1,18,2,3,5,0,0.799999840000032,0.399999920000016,1.0,4,1
0,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,0,91,4,2,Research Scientist,3,Married,22162,5,Y,No,12,3,80,1,9,3,2,5,1,0.599999880000024,0.599999880000024,0.5,2,2
